IdPaisProvincia,CodPaisProvincia,Provincia,IdPaisProvinciaMunicipio,CodPaisProvinciaMunicipio,Municipio
15,15,A Coruña,2174,15057,Noia
15,15,A Coruña,2183,15066,O Pino
15,15,A Coruña,2175,15058,Oleiros
15,15,A Coruña,2176,15059,Ordes
15,15,A Coruña,2177,15060,Oroso
15,15,A Coruña,2178,15061,Ortigueira
15,15,A Coruña,2179,15062,Outes
15,15,A Coruña,2180,15063,Oza dos Ríos
15,15,A Coruña,2181,15064,Paderne
15,15,A Coruña,2182,15065,Padrón
15,15,A Coruña,2185,15068,Ponteceso
15,15,A Coruña,2186,15069,Pontedeume
15,15,A Coruña,2188,15071,Porto do Son
15,15,A Coruña,2189,15072,Rianxo
15,15,A Coruña,2190,15073,Ribeira
15,15,A Coruña,2191,15074,Rois
15,15,A Coruña,2192,15075,Sada
15,15,A Coruña,2193,15076,San Sadurniño
15,15,A Coruña,2194,15077,Santa Comba
15,15,A Coruña,2195,15078,Santiago de Compostela
15,15,A Coruña,2196,15079,Santiso
15,15,A Coruña,2197,15080,Sobrado
15,15,A Coruña,2199,15082,Teo
15,15,A Coruña,2200,15083,Toques
15,15,A Coruña,2201,15084,Tordoia
15,15,A Coruña,2202,15085,Touro
15,15,A Coruña,2203,15086,Trazo
15,15,A Coruña,2205,15088,Val do Dubra
15,15,A Coruña,2204,15087,Valdoviño
15,15,A Coruña,2206,15089,Vedra
15,15,A Coruña,2208,15091,Vilarmaior
15,15,A Coruña,2207,15090,Vilasantar
15,15,A Coruña,2209,15092,Vimianzo
15,15,A Coruña,2210,15093,Zas
16,16,Cuenca,2212,16001,Abia de la Obispalía
16,16,Cuenca,2214,16003,Alarcón
16,16,Cuenca,2215,16004,Albaladejo del Cuende
16,16,Cuenca,2216,16005,Albalate de las Nogueras
16,16,Cuenca,2217,16006,Albendea
16,16,Cuenca,2219,16008,Alcalá de la Vega
16,16,Cuenca,2220,16009,Alcantud
16,16,Cuenca,2221,16010,Alcázar del Rey
16,16,Cuenca,2222,16011,Alcohujate
16,16,Cuenca,2223,16012,Alconchel de la Estrella
16,16,Cuenca,2224,16013,Algarra
16,16,Cuenca,2225,16014,Aliaguilla
16,16,Cuenca,2227,16016,Almendros
16,16,Cuenca,2228,16017,Almodóvar del Pinar
16,16,Cuenca,2229,16018,Almonacid del Marquesado
16,16,Cuenca,2230,16019,Altarejos
16,16,Cuenca,2231,16020,Arandilla del Arroyo
16,16,Cuenca,2445,16905,Arcas del Villar
16,16,Cuenca,2232,16022,Arcos de la Sierra
16,16,Cuenca,2234,16024,Arguisuelas
16,16,Cuenca,2235,16025,Arrancacepas
16,16,Cuenca,2236,16026,Atalaya del Cañavate
16,16,Cuenca,2237,16027,Barajas de Melo
16,16,Cuenca,2238,16029,Barchín del Hoyo
16,16,Cuenca,2239,16030,Bascuñana de San Pedro
16,16,Cuenca,2240,16031,Beamud
16,16,Cuenca,2241,16032,Belinchón
16,16,Cuenca,2242,16033,Belmonte
16,16,Cuenca,2243,16034,Belmontejo
16,16,Cuenca,2244,16035,Beteta
16,16,Cuenca,2245,16036,Boniches
16,16,Cuenca,2246,16038,Buciegas
16,16,Cuenca,2247,16039,Buenache de Alarcón
16,16,Cuenca,2248,16040,Buenache de la Sierra
16,16,Cuenca,2249,16041,Buendía
16,16,Cuenca,2250,16042,Campillo de Altobuey
16,16,Cuenca,2251,16043,Campillos-Paravientos
16,16,Cuenca,2252,16044,Campillos-Sierra
16,16,Cuenca,2441,16901,Campos del Paraíso
16,16,Cuenca,2253,16045,Canalejas del Arroyo
16,16,Cuenca,2254,16046,Cañada del Hoyo
16,16,Cuenca,2255,16047,Cañada Juncosa
16,16,Cuenca,2256,16048,Cañamares
16,16,Cuenca,2258,16050,Cañaveras
16,16,Cuenca,2259,16051,Cañaveruelas
16,16,Cuenca,2260,16052,Cañete
16,16,Cuenca,2261,16053,Cañizares
16,16,Cuenca,2262,16055,Carboneras de Guadazaón
16,16,Cuenca,2263,16056,Cardenete
16,16,Cuenca,2264,16057,Carrascosa
16,16,Cuenca,2265,16058,Carrascosa de Haro
16,16,Cuenca,2266,16060,Casas de Benítez
16,16,Cuenca,2267,16061,Casas de Fernando Alonso
16,16,Cuenca,2268,16062,Casas de Garcimolina
16,16,Cuenca,2269,16063,Casas de Guijarro
16,16,Cuenca,2270,16064,Casas de Haro
16,16,Cuenca,2271,16065,Casas de los Pinos
16,16,Cuenca,2272,16066,Casasimarro
16,16,Cuenca,2273,16067,Castejón
16,16,Cuenca,2274,16068,Castillejo de Iniesta
16,16,Cuenca,2275,16070,Castillejo-Sierra
16,16,Cuenca,2277,16072,Castillo de Garcimuñoz
16,16,Cuenca,2276,16071,Castillo-Albaráñez
16,16,Cuenca,2278,16073,Cervera del Llano
16,16,Cuenca,2233,16023,Chillarón de Cuenca
16,16,Cuenca,2282,16081,Chumillas
16,16,Cuenca,2280,16078,Cuenca
16,16,Cuenca,2281,16079,Cueva del Hierro
16,16,Cuenca,2213,16002,El Acebrón
16,16,Cuenca,2257,16049,El Cañavate
16,16,Cuenca,2298,16098,El Herrumblar
16,16,Cuenca,2301,16101,El Hito
16,16,Cuenca,2346,16153,El Pedernoso
16,16,Cuenca,2348,16155,El Peral
16,16,Cuenca,2351,16158,El Picazo
16,16,Cuenca,2360,16169,El Pozuelo
16,16,Cuenca,2362,16171,El Provencio
16,16,Cuenca,2283,16082,Enguídanos
16,16,Cuenca,2284,16083,Fresneda de Altarejos
16,16,Cuenca,2285,16084,Fresneda de la Sierra
16,16,Cuenca,2287,16086,Fuente de Pedro Naharro
16,16,Cuenca,2288,16087,Fuentelespino de Haro
16,16,Cuenca,2289,16088,Fuentelespino de Moya
16,16,Cuenca,2444,16904,Fuentenava de Jábaga
16,16,Cuenca,2290,16089,Fuentes
16,16,Cuenca,2291,16091,Fuertescusa
16,16,Cuenca,2292,16092,Gabaldón
16,16,Cuenca,2293,16093,Garaballa
16,16,Cuenca,2294,16094,Gascueña
16,16,Cuenca,2295,16095,Graja de Campalbo
16,16,Cuenca,2296,16096,Graja de Iniesta
16,16,Cuenca,2297,16097,Henarejos
16,16,Cuenca,2302,16102,Honrubia
16,16,Cuenca,2303,16103,Hontanaya
16,16,Cuenca,2304,16104,Hontecillas
16,16,Cuenca,2305,16106,Horcajo de Santiago
16,16,Cuenca,2306,16107,Huélamo
16,16,Cuenca,2307,16108,Huelves
16,16,Cuenca,2308,16109,Huérguina
16,16,Cuenca,2309,16110,Huerta de la Obispalía
16,16,Cuenca,2310,16111,Huerta del Marquesado
16,16,Cuenca,2311,16112,Huete
16,16,Cuenca,2312,16113,Iniesta
16,16,Cuenca,2218,16007,La Alberca de Záncara
16,16,Cuenca,2226,16015,La Almarcha
16,16,Cuenca,2279,16074,La Cierva
16,16,Cuenca,2286,16085,La Frontera
16,16,Cuenca,2299,16099,La Hinojosa
16,16,Cuenca,2345,16152,La Parra de las Vegas
16,16,Cuenca,2349,16156,La Peraleja
16,16,Cuenca,2350,16157,La Pesquera
16,16,Cuenca,2313,16115,Laguna del Marquesado
16,16,Cuenca,2314,16116,Lagunaseca
16,16,Cuenca,2315,16117,Landete
16,16,Cuenca,2318,16121,Las Majadas
16,16,Cuenca,2321,16124,Las Mesas
16,16,Cuenca,2347,16154,Las Pedroñeras
16,16,Cuenca,2443,16903,Las Valeras
16,16,Cuenca,2316,16118,Ledaña
16,16,Cuenca,2317,16119,Leganiel
16,16,Cuenca,2300,16100,Los Hinojosos
16,16,Cuenca,2446,16906,Los Valdecolmenas
16,16,Cuenca,2319,16122,Mariana
16,16,Cuenca,2320,16123,Masegosa
16,16,Cuenca,2322,16125,Minglanilla
16,16,Cuenca,2323,16126,Mira
16,16,Cuenca,2324,16128,Monreal del Llano
16,16,Cuenca,2325,16129,Montalbanejo
16,16,Cuenca,2326,16130,Montalbo
16,16,Cuenca,2327,16131,Monteagudo de las Salinas
16,16,Cuenca,2328,16132,Mota de Altarejos
16,16,Cuenca,2329,16133,Mota del Cuervo
16,16,Cuenca,2330,16134,Motilla del Palancar
16,16,Cuenca,2331,16135,Moya
16,16,Cuenca,2332,16137,Narboneta
16,16,Cuenca,2333,16139,Olivares de Júcar
16,16,Cuenca,2334,16140,Olmeda de la Cuesta
16,16,Cuenca,2335,16141,Olmeda del Rey
16,16,Cuenca,2336,16142,Olmedilla de Alarcón
16,16,Cuenca,2337,16143,Olmedilla de Eliz
16,16,Cuenca,2338,16145,Osa de la Vega
16,16,Cuenca,2339,16146,Pajarón
16,16,Cuenca,2340,16147,Pajaroncillo
16,16,Cuenca,2341,16148,Palomares del Campo
16,16,Cuenca,2342,16149,Palomera
16,16,Cuenca,2343,16150,Paracuellos
16,16,Cuenca,2344,16151,Paredes
16,16,Cuenca,2352,16159,Pinarejo
16,16,Cuenca,2353,16160,Pineda de Gigüela
16,16,Cuenca,2354,16161,Piqueras del Castillo
16,16,Cuenca,2355,16162,Portalrubio de Guadamejud
16,16,Cuenca,2356,16163,Portilla
16,16,Cuenca,2357,16165,Poyatos
16,16,Cuenca,2358,16166,Pozoamargo
16,16,Cuenca,2447,16908,Pozorrubielos de la Mancha
16,16,Cuenca,2359,16167,Pozorrubio
16,16,Cuenca,2361,16170,Priego
16,16,Cuenca,2363,16172,Puebla de Almenara
16,16,Cuenca,2364,16173,Puebla de Don Francisco
16,16,Cuenca,2365,16174,Puebla del Salvador
16,16,Cuenca,2366,16175,Quintanar del Rey
16,16,Cuenca,2367,16176,Rada de Haro
16,16,Cuenca,2368,16177,Reíllo
16,16,Cuenca,2369,16181,Rozalén del Monte
16,16,Cuenca,2370,16185,Saceda-Trasierra
16,16,Cuenca,2371,16186,Saelices
16,16,Cuenca,2372,16187,Salinas del Manzano
16,16,Cuenca,2373,16188,Salmeroncillos
16,16,Cuenca,2374,16189,Salvacañete
16,16,Cuenca,2375,16190,San Clemente
16,16,Cuenca,2376,16191,San Lorenzo de la Parrilla
16,16,Cuenca,2377,16192,San Martín de Boniches
16,16,Cuenca,2378,16193,San Pedro Palmiches
16,16,Cuenca,2379,16194,Santa Cruz de Moya
16,16,Cuenca,2381,16196,Santa María de los Llanos
16,16,Cuenca,2380,16195,Santa María del Campo Rus
16,16,Cuenca,2382,16197,Santa María del Val
16,16,Cuenca,2383,16198,Sisante
16,16,Cuenca,2384,16199,Solera de Gabaldón
16,16,Cuenca,2448,16909,Sotorribas
16,16,Cuenca,2385,16202,Talayuelas
16,16,Cuenca,2386,16203,Tarancón
16,16,Cuenca,2387,16204,Tébar
16,16,Cuenca,2388,16205,Tejadillos
16,16,Cuenca,2389,16206,Tinajas
16,16,Cuenca,2390,16209,Torralba
16,16,Cuenca,2391,16211,Torrejoncillo del Rey
16,16,Cuenca,2392,16212,Torrubia del Campo
16,16,Cuenca,2393,16213,Torrubia del Castillo
16,16,Cuenca,2394,16215,Tragacete
16,16,Cuenca,2395,16216,Tresjuncos
16,16,Cuenca,2396,16217,Tribaldos
16,16,Cuenca,2397,16218,Uclés
16,16,Cuenca,2398,16219,Uña
16,16,Cuenca,2399,16224,Valdemeca
16,16,Cuenca,2400,16225,Valdemorillo de la Sierra
16,16,Cuenca,2401,16227,Valdemoro-Sierra
16,16,Cuenca,2402,16228,Valdeolivas
16,16,Cuenca,2442,16902,Valdetórtola
16,16,Cuenca,2403,16231,Valhermoso de la Fuente
16,16,Cuenca,2404,16234,Valsalobre
16,16,Cuenca,2405,16236,Valverde de Júcar
16,16,Cuenca,2406,16237,Valverdejo
16,16,Cuenca,2407,16238,Vara de Rey
16,16,Cuenca,2408,16239,Vega del Codorno
16,16,Cuenca,2409,16240,Vellisca
16,16,Cuenca,2410,16242,Villaconejos de Trabaque
16,16,Cuenca,2411,16243,Villaescusa de Haro
16,16,Cuenca,2412,16244,Villagarcía del Llano
16,16,Cuenca,2413,16245,Villalba de la Sierra
16,16,Cuenca,2414,16246,Villalba del Rey
16,16,Cuenca,2415,16247,Villalgordo del Marquesado
16,16,Cuenca,2416,16248,Villalpardo
16,16,Cuenca,2417,16249,Villamayor de Santiago
16,16,Cuenca,2418,16250,Villanueva de Guadamejud
16,16,Cuenca,2419,16251,Villanueva de la Jara
16,16,Cuenca,2420,16253,Villar de Cañas
16,16,Cuenca,2421,16254,Villar de Domingo García
16,16,Cuenca,2422,16255,Villar de la Encina
16,16,Cuenca,2425,16263,Villar de Olalla
16,16,Cuenca,2423,16258,Villar del Humo
16,16,Cuenca,2424,16259,Villar del Infantado
16,16,Cuenca,2449,16910,Villar y Velasco
16,16,Cuenca,2426,16264,Villarejo de Fuentes
16,16,Cuenca,2427,16265,Villarejo de la Peñuela
16,16,Cuenca,2428,16266,Villarejo-Periesteban
16,16,Cuenca,2429,16269,Villares del Saz
16,16,Cuenca,2430,16270,Villarrubio
16,16,Cuenca,2431,16271,Villarta
16,16,Cuenca,2432,16272,Villas de la Ventosa
16,16,Cuenca,2433,16273,Villaverde y Pasaconsol
16,16,Cuenca,2434,16274,Víllora
16,16,Cuenca,2435,16275,Vindel
16,16,Cuenca,2436,16276,Yémeda
16,16,Cuenca,2437,16277,Zafra de Záncara
16,16,Cuenca,2438,16278,Zafrilla
16,16,Cuenca,2439,16279,Zarza de Tajo
16,16,Cuenca,2440,16280,Zarzuela
17,17,Girona,2450,17001,Agullana
17,17,Girona,2451,17002,Aiguaviva
17,17,Girona,2452,17003,Albanyà
17,17,Girona,2453,17004,Albons
17,17,Girona,2455,17006,Alp
17,17,Girona,2456,17007,Amer
17,17,Girona,2457,17008,Anglès
17,17,Girona,2458,17009,Arbúcies
17,17,Girona,2459,17010,Argelaguer
17,17,Girona,2461,17012,Avinyonet de Puigventós
17,17,Girona,2464,17015,Banyoles
17,17,Girona,2465,17016,Bàscara
17,17,Girona,2462,17013,Begur
17,17,Girona,2466,17018,Bellcaire dEmpordà
17,17,Girona,2467,17019,Besalú
17,17,Girona,2468,17020,Bescanó
17,17,Girona,2469,17021,Beuda
17,17,Girona,2667,17234,Biure
17,17,Girona,2471,17023,Blanes
17,17,Girona,2477,17029,Boadella i les Escaules
17,17,Girona,2472,17024,Bolvir
17,17,Girona,2473,17025,Bordils
17,17,Girona,2474,17026,Borrassà
17,17,Girona,2475,17027,Breda
17,17,Girona,2476,17028,Brunyola
17,17,Girona,2479,17031,Cabanelles
17,17,Girona,2478,17030,Cabanes
17,17,Girona,2480,17032,Cadaqués
17,17,Girona,2481,17033,Caldes de Malavella
17,17,Girona,2482,17034,Calonge
17,17,Girona,2483,17035,Camós
17,17,Girona,2484,17036,Campdevànol
17,17,Girona,2485,17037,Campelles
17,17,Girona,2486,17038,Campllong
17,17,Girona,2487,17039,Camprodon
17,17,Girona,2488,17040,Canet dAdri
17,17,Girona,2489,17041,Cantallops
17,17,Girona,2490,17042,Capmany
17,17,Girona,2492,17044,Cassà de la Selva
17,17,Girona,2493,17046,Castellfollit de la Roca
17,17,Girona,2494,17047,Castelló d'Empúries
17,17,Girona,2495,17048,Castell-Platja dAro
17,17,Girona,2496,17049,Celrà
17,17,Girona,2497,17050,Cervià de Ter
17,17,Girona,2498,17051,Cistella
17,17,Girona,2500,17054,Colera
17,17,Girona,2501,17055,Colomers
17,17,Girona,2503,17057,Corçà
17,17,Girona,2502,17056,Cornellà del Terri
17,17,Girona,2504,17058,Crespià
17,17,Girona,2668,17901,"Cruïlles, Monells i Sant Sadurní de lHeura"
17,17,Girona,2505,17060,Darnius
17,17,Girona,2506,17061,Das
17,17,Girona,2454,17005,El Far dEmpordà
17,17,Girona,2578,17140,El Port de la Selva
17,17,Girona,2508,17063,Espinelves
17,17,Girona,2509,17064,Espolla
17,17,Girona,2510,17065,Esponellà
17,17,Girona,2511,17066,Figueres
17,17,Girona,2512,17067,Flaçà
17,17,Girona,2513,17068,Foixà
17,17,Girona,2514,17069,Fontanals de Cerdanya
17,17,Girona,2515,17070,Fontanilles
17,17,Girona,2516,17071,Fontcoberta
17,17,Girona,2669,17902,Forallac
17,17,Girona,2517,17073,Fornells de la Selva
17,17,Girona,2518,17074,Fortià
17,17,Girona,2519,17075,Garrigàs
17,17,Girona,2520,17076,Garrigoles
17,17,Girona,2521,17077,Garriguella
17,17,Girona,2522,17078,Ger
17,17,Girona,2523,17079,Girona
17,17,Girona,2524,17080,Gombrèn
17,17,Girona,2525,17081,Gualta
17,17,Girona,2526,17082,Guils de Cerdanya
17,17,Girona,2527,17083,Hostalric
17,17,Girona,2528,17084,Isòvol
17,17,Girona,2529,17085,Jafre
17,17,Girona,2531,17087,Juià
17,17,Girona,2460,17011,L´Armentera
17,17,Girona,2507,17062,L´Escala
17,17,Girona,2470,17022,La Bisbal dEmpordà
17,17,Girona,2625,17189,La Cellera de Ter
17,17,Girona,2530,17086,La Jonquera
17,17,Girona,2569,17130,La Pera
17,17,Girona,2624,17188,La Selva de Mar
17,17,Girona,2631,17195,La Tallada dEmpordà
17,17,Girona,2463,17014,La Vajol
17,17,Girona,2644,17208,La Vall de Bianya
17,17,Girona,2643,17207,La Vall den Bas
17,17,Girona,2540,17096,Les Llosses
17,17,Girona,2571,17133,Les Planes dHostoles
17,17,Girona,2577,17139,Les Preses
17,17,Girona,2532,17088,Lladó
17,17,Girona,2533,17089,Llagostera
17,17,Girona,2534,17090,Llambilles
17,17,Girona,2535,17091,Llanars
17,17,Girona,2536,17092,Llançà
17,17,Girona,2537,17093,Llers
17,17,Girona,2538,17094,Llívia
17,17,Girona,2539,17095,Lloret de Mar
17,17,Girona,2546,17102,Maçanet de Cabrenys
17,17,Girona,2547,17103,Maçanet de la Selva
17,17,Girona,2541,17097,Madremanya
17,17,Girona,2542,17098,Maià de Montcal
17,17,Girona,2544,17100,Masarac
17,17,Girona,2545,17101,Massanes
17,17,Girona,2543,17099,Meranges
17,17,Girona,2548,17105,Mieres
17,17,Girona,2549,17106,Mollet de Peralada
17,17,Girona,2550,17107,Molló
17,17,Girona,2551,17109,Montagut i Oix
17,17,Girona,2552,17110,Mont-ras
17,17,Girona,2553,17111,Navata
17,17,Girona,2554,17112,Ogassa
17,17,Girona,2555,17114,Olot
17,17,Girona,2556,17115,Ordis
17,17,Girona,2557,17116,Osor
17,17,Girona,2558,17117,Palafrugell
17,17,Girona,2559,17118,Palamós
17,17,Girona,2560,17119,Palau de Santa Eulàlia
17,17,Girona,2562,17121,Palau-sator
17,17,Girona,2561,17120,Palau-saverdera
17,17,Girona,2563,17123,Palol de Revardit
17,17,Girona,2564,17124,Pals
17,17,Girona,2565,17125,Pardines
17,17,Girona,2566,17126,Parlavà
17,17,Girona,2567,17128,Pau
17,17,Girona,2568,17129,Pedret i Marzà
17,17,Girona,2570,17132,Peralada
17,17,Girona,2572,17134,Planoles
17,17,Girona,2573,17135,Pont de Molins
17,17,Girona,2574,17136,Pontós
17,17,Girona,2575,17137,Porqueres
17,17,Girona,2576,17138,Portbou
17,17,Girona,2579,17141,Puigcerdà
17,17,Girona,2580,17142,Quart
17,17,Girona,2491,17043,Queralbs
17,17,Girona,2581,17143,Rabós
17,17,Girona,2582,17144,Regencós
17,17,Girona,2583,17145,Ribes de Freser
17,17,Girona,2584,17146,Riells i Viabrea
17,17,Girona,2585,17147,Ripoll
17,17,Girona,2586,17148,Riudarenes
17,17,Girona,2587,17149,Riudaura
17,17,Girona,2588,17150,Riudellots de la Selva
17,17,Girona,2589,17151,Riumors
17,17,Girona,2590,17152,Roses
17,17,Girona,2591,17153,Rupià
17,17,Girona,2592,17154,Sales de Llierca
17,17,Girona,2593,17155,Salt
17,17,Girona,2594,17157,Sant Andreu Salou
17,17,Girona,2619,17183,Sant Aniol de Finestres
17,17,Girona,2595,17158,Sant Climent Sescebes
17,17,Girona,2596,17159,Sant Feliu de Buixalleu
17,17,Girona,2597,17160,Sant Feliu de Guíxols
17,17,Girona,2598,17161,Sant Feliu de Pallerols
17,17,Girona,2599,17162,Sant Ferriol
17,17,Girona,2600,17163,Sant Gregori
17,17,Girona,2601,17164,Sant Hilari Sacalm
17,17,Girona,2602,17165,Sant Jaume de Llierca
17,17,Girona,2604,17167,Sant Joan de les Abadesses
17,17,Girona,2605,17168,Sant Joan de Mollet
17,17,Girona,2621,17185,Sant Joan les Fonts
17,17,Girona,2603,17166,Sant Jordi Desvalls
17,17,Girona,2606,17169,Sant Julià de Ramis
17,17,Girona,2670,17903,Sant Julià del Llor i Bonmatí
17,17,Girona,2608,17171,Sant Llorenç de la Muga
17,17,Girona,2609,17172,Sant Martí de Llémena
17,17,Girona,2610,17173,Sant Martí Vell
17,17,Girona,2611,17174,Sant Miquel de Campmajor
17,17,Girona,2612,17175,Sant Miquel de Fluvià
17,17,Girona,2613,17176,Sant Mori
17,17,Girona,2614,17177,Sant Pau de Segúries
17,17,Girona,2615,17178,Sant Pere Pescador
17,17,Girona,2616,17180,Santa Coloma de Farners
17,17,Girona,2617,17181,Santa Cristina dAro
17,17,Girona,2618,17182,Santa Llogaia dÀlguema
17,17,Girona,2620,17184,Santa Pau
17,17,Girona,2622,17186,Sarrià de Ter
17,17,Girona,2623,17187,"Saus, Camallera i Llampaies"
17,17,Girona,2626,17190,Serinyà
17,17,Girona,2627,17191,Serra de Daró
17,17,Girona,2628,17192,Setcases
17,17,Girona,2629,17193,Sils
17,17,Girona,2499,17052,Siurana
17,17,Girona,2630,17194,Susqueda
17,17,Girona,2632,17196,Terrades
17,17,Girona,2633,17197,Torrent
17,17,Girona,2634,17198,Torroella de Fluvià
17,17,Girona,2635,17199,Torroella de Montgrí
17,17,Girona,2636,17200,Tortellà
17,17,Girona,2637,17201,Toses
17,17,Girona,2638,17202,Tossa de Mar
17,17,Girona,2640,17204,Ullà
17,17,Girona,2641,17205,Ullastret
17,17,Girona,2639,17203,Ultramort
17,17,Girona,2642,17206,Urús
17,17,Girona,2607,17170,Vallfogona de Ripollès
17,17,Girona,2645,17209,Vall-llobrega
17,17,Girona,2646,17210,Ventalló
17,17,Girona,2647,17211,Verges
17,17,Girona,2648,17212,Vidrà
17,17,Girona,2649,17213,Vidreres
17,17,Girona,2650,17214,Vilabertran
17,17,Girona,2651,17215,Vilablareix
17,17,Girona,2653,17217,Viladamat
17,17,Girona,2652,17216,Viladasens
17,17,Girona,2654,17218,Vilademuls
17,17,Girona,2655,17220,Viladrau
17,17,Girona,2656,17221,Vilafant
17,17,Girona,2658,17223,Vilajuïga
17,17,Girona,2659,17224,Vilallonga de Ter
17,17,Girona,2660,17225,Vilamacolum
17,17,Girona,2661,17226,Vilamalla
17,17,Girona,2662,17227,Vilamaniscle
17,17,Girona,2663,17228,Vilanant
17,17,Girona,2664,17230,Vila-sacra
17,17,Girona,2657,17222,Vilaür
17,17,Girona,2666,17233,Vilobí dOnyar
17,17,Girona,2665,17232,Vilopriu
18,18,Granada,2671,18001,Agrón
18,18,Granada,2672,18002,Alamedilla
18,18,Granada,2673,18003,Albolote
18,18,Granada,2674,18004,Albondón
18,18,Granada,2675,18005,Albuñán
18,18,Granada,2676,18006,Albuñol
18,18,Granada,2677,18007,Albuñuelas
18,18,Granada,2678,18010,Aldeire
18,18,Granada,2679,18011,Alfacar
18,18,Granada,2680,18012,Algarinejo
18,18,Granada,2681,18013,Alhama de Granada
18,18,Granada,2682,18014,Alhendín
18,18,Granada,2683,18015,Alicún de Ortega
18,18,Granada,2684,18016,Almegíjar
18,18,Granada,2685,18017,Almuñécar
18,18,Granada,2829,18904,Alpujarra de la Sierra
18,18,Granada,2686,18018,Alquife
18,18,Granada,2687,18020,Arenas del Rey
18,18,Granada,2688,18021,Armilla
18,18,Granada,2689,18022,Atarfe
18,18,Granada,2690,18023,Baza
18,18,Granada,2691,18024,Beas de Granada
18,18,Granada,2692,18025,Beas de Guadix
18,18,Granada,2693,18027,Benalúa
18,18,Granada,2694,18028,Benalúa de las Villas
18,18,Granada,2695,18029,Benamaurel
18,18,Granada,2696,18030,Bérchules
18,18,Granada,2697,18032,Bubión
18,18,Granada,2698,18033,Busquístar
18,18,Granada,2699,18034,Cacín
18,18,Granada,2700,18035,Cádiar
18,18,Granada,2701,18036,Cájar
18,18,Granada,2702,18037,Calicasas
18,18,Granada,2703,18038,Campotéjar
18,18,Granada,2704,18039,Caniles
18,18,Granada,2705,18040,Cáñar
18,18,Granada,2706,18042,Capileira
18,18,Granada,2707,18043,Carataunas
18,18,Granada,2708,18044,Cástaras
18,18,Granada,2709,18045,Castilléjar
18,18,Granada,2710,18046,Castril
18,18,Granada,2711,18047,Cenes de la Vega
18,18,Granada,2720,18059,Chauchina
18,18,Granada,2721,18061,Chimeneas
18,18,Granada,2722,18062,Churriana de la Vega
18,18,Granada,2712,18048,Cijuela
18,18,Granada,2713,18049,Cogollos de Guadix
18,18,Granada,2714,18050,Cogollos de la Vega
18,18,Granada,2715,18051,Colomera
18,18,Granada,2716,18053,Cortes de Baza
18,18,Granada,2717,18054,Cortes y Graena
18,18,Granada,2837,18912,Cuevas del Campo
18,18,Granada,2718,18056,Cúllar
18,18,Granada,2719,18057,Cúllar Vega
18,18,Granada,2723,18063,Darro
18,18,Granada,2724,18064,Dehesas de Guadix
18,18,Granada,2725,18066,Deifontes
18,18,Granada,2726,18067,Diezma
18,18,Granada,2727,18068,Dílar
18,18,Granada,2728,18069,Dólar
18,18,Granada,2729,18070,Dúdar
18,18,Granada,2730,18071,Dúrcal
18,18,Granada,2835,18910,El Pinar
18,18,Granada,2827,18902,El Valle
18,18,Granada,2731,18072,Escúzar
18,18,Granada,2732,18074,Ferreira
18,18,Granada,2733,18076,Fonelas
18,18,Granada,2734,18078,Freila
18,18,Granada,2735,18079,Fuente Vaqueros
18,18,Granada,2736,18082,Galera
18,18,Granada,2737,18083,Gobernador
18,18,Granada,2738,18084,Gójar
18,18,Granada,2739,18085,Gor
18,18,Granada,2740,18086,Gorafe
18,18,Granada,2741,18087,Granada
18,18,Granada,2742,18088,Guadahortuna
18,18,Granada,2743,18089,Guadix
18,18,Granada,2744,18093,Gualchos
18,18,Granada,2745,18094,Güejar Sierra
18,18,Granada,2746,18095,Güevéjar
18,18,Granada,2747,18096,Huélago
18,18,Granada,2748,18097,Huéneja
18,18,Granada,2749,18098,Huéscar
18,18,Granada,2750,18099,Huétor de Santillán
18,18,Granada,2751,18100,Huétor Tájar
18,18,Granada,2752,18101,Huétor Vega
18,18,Granada,2753,18102,Illora
18,18,Granada,2754,18103,Ítrabo
18,18,Granada,2755,18105,Iznalloz
18,18,Granada,2756,18107,Jayena
18,18,Granada,2757,18108,Jerez del Marquesado
18,18,Granada,2758,18109,Jete
18,18,Granada,2759,18111,Jun
18,18,Granada,2760,18112,Juviles
18,18,Granada,2761,18114,La Calahorra
18,18,Granada,2771,18126,La Malahá
18,18,Granada,2794,18154,La Peza
18,18,Granada,2826,18901,La Taha
18,18,Granada,2824,18193,La Zubia
18,18,Granada,2762,18115,Láchar
18,18,Granada,2763,18116,Lanjarón
18,18,Granada,2764,18117,Lanteira
18,18,Granada,2830,18905,Las Gabias
18,18,Granada,2765,18119,Lecrín
18,18,Granada,2766,18120,Lentegí
18,18,Granada,2767,18121,Lobras
18,18,Granada,2768,18122,Loja
18,18,Granada,2831,18906,Los Guajares
18,18,Granada,2769,18123,Lugros
18,18,Granada,2770,18124,Lújar
18,18,Granada,2772,18127,Maracena
18,18,Granada,2773,18128,Marchal
18,18,Granada,2774,18132,Moclín
18,18,Granada,2775,18133,Molvízar
18,18,Granada,2776,18134,Monachil
18,18,Granada,2777,18135,Montefrío
18,18,Granada,2778,18136,Montejícar
18,18,Granada,2779,18137,Montillana
18,18,Granada,2780,18138,Moraleda de Zafayona
18,18,Granada,2834,18909,Morelábor
18,18,Granada,2781,18140,Motril
18,18,Granada,2782,18141,Murtas
18,18,Granada,2828,18903,Nevada
18,18,Granada,2783,18143,Nigüelas
